scorer,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290
432,371.73758,578.7681,1.0,358.1452,597.48535,1.0,383.2926,600.4556,1.0,329.572,645.0298,0.14264959,328.08804,669.2989,0.97287846,379.28793,666.3796,1.0,355.04755,678.5481,0.99346334,364.2744,724.1047,0.85435843,366.09015,778.2131,0.95441353,353.1821,828.2415,0.9903683,334.0049,867.87494,0.94504625,298.54218,899.1909,0.67865115,682.7507,926.0303,0.32055783
433,374.53363,582.0292,1.0,360.52002,599.88525,1.0,386.1122,602.6751,1.0,333.72266,637.80133,0.13540031,328.93573,669.5083,0.9985802,379.4478,666.1095,1.0,355.77277,678.56696,0.99950975,365.44012,723.9913,0.84318006,366.9253,779.2083,0.8759655,352.40982,828.22107,0.9743522,333.72043,867.8732,0.9408233,298.051,898.18604,0.63690156,682.78217,925.89307,0.3567324
434,376.02438,575.3772,1.0,360.74,594.68445,1.0,387.32635,596.96545,1.0,331.75067,644.8041,0.17767227,329.77472,668.6761,1.0,381.8995,666.921,1.0,356.38757,678.17,0.9986801,365.912,723.67633,0.8439767,366.24515,778.5221,0.88933575,352.66757,828.1617,0.9519262,333.64786,869.59766,0.9896955,297.9701,899.03864,0.6764778,682.7049,926.2142,0.28151786
435,374.85455,572.29004,1.0,360.1951,591.52997,1.0,387.21402,593.9838,1.0,332.55206,645.1036,0.14635597,329.74622,668.66864,1.0,382.5592,667.4152,1.0,356.4092,678.42053,0.9874977,365.00702,724.366,0.8583054,366.08194,778.0804,0.9456919,352.29272,828.2897,0.9732267,333.95624,868.6165,0.9751713,299.3087,897.772,0.67220926,855.4586,905.4722,0.35856685
436,373.96127,570.08026,1.0,359.96317,591.1347,1.0,386.32968,592.0484,1.0,332.27164,647.3688,0.124608345,329.81213,668.3853,1.0,383.6559,668.1393,1.0,356.81253,678.45166,0.997292,365.47812,724.1265,0.8494324,365.91068,778.2495,0.89684314,352.55676,827.77106,0.96829337,334.33868,869.00836,1.0,299.791,897.81305,0.7000633,682.5059,926.0402,0.3825628
437,376.66254,571.9902,1.0,361.30756,591.83276,1.0,388.39432,593.83746,1.0,332.8336,646.4769,0.13215062,330.59796,668.622,1.0,384.1381,669.0163,1.0,357.12576,679.0682,0.9816957,365.33237,724.8409,0.8804544,365.84256,777.837,0.95358145,352.284,828.2028,0.97246104,333.99286,869.29114,0.99591905,300.21942,898.1357,0.68094087,682.5719,926.217,0.33583236
438,377.53937,573.0315,1.0,362.84918,592.55334,1.0,389.9218,594.07294,1.0,332.62888,654.17426,0.07836056,330.9349,668.2742,1.0,384.99185,669.3098,1.0,357.38007,679.0598,0.9842562,366.04993,724.6266,0.873229,366.284,778.40564,0.91037035,352.35553,827.9123,0.98277307,333.30426,868.744,0.996901,298.5036,897.1788,0.69779795,682.11456,926.23346,0.29066706
439,374.4051,567.9621,1.0,361.05255,588.4945,1.0,387.00412,589.89246,1.0,331.43304,646.57184,0.1930371,330.44232,668.4127,1.0,384.51593,668.6592,1.0,357.34415,678.446,0.98765606,365.9814,724.01434,0.8639059,366.38525,778.2479,0.8803911,352.3076,827.68097,0.95954925,334.50613,868.4599,0.9718429,299.96048,896.40765,0.64346594,682.48773,926.01025,0.30774298
440,370.52542,566.47363,1.0,358.09845,586.87537,1.0,383.85345,587.2913,1.0,330.1331,649.2498,0.17532477,329.7404,669.1025,1.0,382.71677,667.61224,1.0,356.5703,678.3505,1.0,365.58694,723.5288,0.8672301,366.2561,777.8203,0.91180885,352.56006,828.08746,0.9630989,334.23282,867.91125,0.9401807,297.99918,897.2018,0.59640837,682.3618,926.3902,0.28663653
441,363.7257,562.3319,1.0,352.91772,583.2325,1.0,379.17407,581.6081,1.0,322.72495,650.79956,0.41523448,331.2767,673.59143,1.0,380.62045,666.5577,1.0,358.2274,679.5895,1.0,368.40665,725.70056,0.9020717,367.3886,777.2185,0.9021536,352.62173,826.0812,0.9943552,332.6875,867.857,0.9726175,297.27463,894.43396,0.73998255,681.1044,926.1096,0.2885222
442,331.68805,560.0759,1.0,325.27475,579.28265,1.0,349.9401,574.9866,0.9991962,316.09155,669.1055,0.0965844,329.684,679.3025,1.0,375.54282,666.7622,1.0,357.97058,682.42365,1.0,371.3552,727.11633,0.8946869,368.3869,779.454,0.89469117,353.03635,824.40424,1.0,334.77905,867.01575,0.9206906,297.08755,894.1882,0.7977095,682.6527,926.08624,0.22526927
443,311.80698,568.32874,1.0,306.96677,589.036,1.0,331.7646,582.0924,1.0,304.6182,710.3713,0.021026837,327.8632,688.7453,0.99764705,372.7907,671.5263,1.0,356.69968,689.63245,1.0,372.22174,732.95483,0.949552,372.03857,785.8032,0.8722332,357.4679,828.78894,1.0,335.94998,869.4092,0.91160685,298.72562,896.13654,0.71834296,683.0206,925.9452,0.20495552
444,298.7713,577.8631,1.0,294.92117,596.3255,1.0,319.01648,588.41187,1.0,303.89838,689.4667,0.029360887,320.61337,693.9506,1.0,362.25345,673.68713,1.0,348.62854,694.1548,1.0,369.59262,735.7931,0.9235454,372.12854,785.97473,0.8278809,357.8065,829.15497,1.0,338.29044,868.62463,0.94612485,302.80453,895.8504,0.7648926,259.5003,888.0612,0.22057995
445,288.76242,577.4434,1.0,284.68253,596.5733,1.0,308.9462,588.64453,1.0,313.00876,576.9082,0.016034517,308.21558,693.0818,1.0,351.55157,673.1528,1.0,336.64062,691.9442,1.0,357.61,729.0226,0.9396405,367.33252,779.64,0.97800875,359.40778,826.3273,0.9185349,340.02463,866.68756,0.94244605,306.80588,899.40894,0.8180297,258.68823,886.4581,0.2007401
446,281.65613,573.411,1.0,279.9087,595.2464,0.97985214,302.32013,587.35767,1.0,273.9548,682.326,0.2943425,296.1148,686.78094,1.0,336.438,667.6999,1.0,323.33432,685.22894,1.0,349.27194,721.046,1.0,364.6704,770.1253,0.9393494,366.47104,816.53015,0.88699204,348.37204,860.99976,0.9499829,309.2688,893.59406,0.76722556,258.9099,877.7533,0.62904525
447,255.41216,566.74097,1.0,255.38797,587.93835,0.93044764,277.48737,576.98584,1.0,260.65863,674.4342,0.16952473,282.26337,677.76904,1.0,321.78204,654.4202,1.0,309.42502,673.5305,1.0,337.78912,707.3374,0.96343005,360.38574,754.5076,0.91606295,366.2864,800.6497,0.91764885,354.8897,849.5161,0.9557327,315.8613,889.2572,0.83702767,260.13394,871.178,0.48015872
448,262.86044,557.3845,1.0,263.47986,580.49115,0.92381686,284.01328,570.4375,1.0,252.80498,657.6295,0.31316736,275.80896,666.977,1.0,313.99896,645.8783,1.0,302.2216,664.2968,1.0,329.68958,696.67523,0.9521937,352.9074,743.33453,0.8694739,356.46744,792.15936,0.91692,344.57855,840.31366,0.9260286,314.89935,879.1889,0.8453861,259.30286,875.33276,0.741876
449,263.633,550.1942,1.0,261.89,572.86566,0.9182686,283.2468,564.39465,1.0,256.2216,650.656,0.16519666,275.15997,664.6774,1.0,314.83377,643.6127,1.0,301.44427,662.2748,1.0,326.4296,696.2392,0.84502494,344.0313,745.862,0.87525713,341.88986,796.0251,0.9418425,329.65695,843.08606,0.83449006,305.87946,883.8315,0.8562091,259.1912,890.2359,0.44765997
450,260.77487,549.7502,1.0,257.8972,572.45856,0.98528814,281.1232,563.6495,1.0,260.15952,654.30554,0.14763917,274.84805,665.8518,0.96433806,316.05896,642.39075,1.0,301.57043,662.6401,1.0,324.89258,697.344,0.93593806,336.9306,747.8517,0.9011632,333.12894,797.4873,0.98578656,328.30408,848.49133,0.9153961,307.5248,889.5928,0.8762206,259.79916,891.2428,0.43896037
451,253.44336,566.3438,0.8368513,251.29515,582.6916,0.8679607,267.3921,572.00104,1.0,261.71793,691.3542,0.07515761,280.27997,681.17554,0.83807427,317.51843,643.293,1.0,306.90073,668.9013,0.97452754,327.26648,703.20905,0.9572488,331.87546,754.0212,0.8364486,319.41168,797.029,1.0,319.93683,845.5221,0.9955118,305.84024,891.06067,0.88334113,259.17627,890.36957,0.40015244
452,253.1097,574.3615,0.77488273,251.1605,590.75226,0.8088243,267.73032,580.2212,1.0,266.56418,680.01086,0.05553091,278.78928,682.68317,0.75813353,324.95212,648.76886,1.0,310.4904,674.6154,0.8903659,332.48404,708.5421,0.9975366,333.67075,756.0245,0.7715159,315.5282,797.67896,1.0,313.6385,847.0279,0.99514496,300.67255,892.63245,0.8098165,682.1935,926.41534,0.3655962
453,252.89883,576.46655,0.84154993,251.49306,592.5981,0.8152657,267.58536,582.46295,1.0,273.87924,678.77844,0.056759622,284.44794,685.0274,0.5973513,325.0485,651.64166,1.0,312.5974,673.80023,1.0,332.14316,709.99835,1.0,330.4722,758.6456,0.7512682,313.6905,799.3584,1.0,311.5926,849.28864,0.89860696,301.19238,893.0512,0.81522477,682.48425,926.1753,0.3994593
454,253.08157,576.8165,0.85605156,251.84471,593.19586,0.8103338,267.62384,582.66064,1.0,269.61832,699.7879,0.797045,278.66492,697.0568,0.37947184,324.74496,650.97046,1.0,312.62158,676.3084,0.98268276,331.4081,711.5733,0.93137044,333.33603,758.9921,0.6696175,311.67166,798.59094,0.99945617,309.25592,846.6995,0.96104175,300.07852,891.2587,0.8260658,682.5332,926.0536,0.38729173
455,253.67538,579.3273,0.85493237,252.06941,595.9848,0.8404098,267.87387,585.682,0.9782336,271.103,691.36426,0.7584288,279.0618,696.1739,0.41255206,325.13638,650.8396,1.0,314.1852,676.7544,0.8974589,332.38712,710.924,0.973146,330.96667,757.85486,0.7402645,308.65543,796.05756,1.0,304.9633,842.97754,0.9027555,298.24985,889.1039,0.817883,260.4735,900.9023,0.3642737
456,253.8263,580.9608,0.8579469,251.58392,597.7131,0.8583492,267.89636,586.67334,1.0,271.80402,685.69775,0.33632964,282.5607,683.53186,0.29414147,324.513,651.44403,1.0,312.95352,674.40234,0.90373343,329.4783,709.94775,0.86359817,325.73126,755.5953,0.7796978,306.0131,796.8653,1.0,304.097,845.03815,0.91918457,295.8811,890.9436,0.8385659,681.7402,926.39795,0.3565816
457,254.48653,583.48474,0.8679388,250.99533,601.0951,0.9026528,268.82513,590.00525,1.0,241.92592,577.297,0.031792633,279.40424,680.4724,0.8923111,325.3352,651.9537,1.0,309.91037,677.4626,1.0,327.44577,711.0543,0.8544167,325.2414,756.12463,0.8307257,305.55432,796.2562,1.0,300.97382,842.8485,0.91702646,295.42618,890.6541,0.8241756,682.6541,926.2243,0.4277446
458,254.1431,585.1589,0.85600716,251.40211,603.38226,0.9012438,268.93637,592.10547,1.0,242.5782,577.0713,0.025815284,283.43848,678.5732,0.96530396,327.19876,650.99,1.0,312.20593,676.2788,0.9612066,329.97568,709.1426,0.9639551,325.67395,754.08374,0.74342275,304.3721,793.0639,0.9917237,296.90012,839.67377,0.89506817,294.13544,886.81335,0.7870181,682.13,926.5307,0.44520506
459,254.34598,585.0976,0.86261886,252.0129,603.1664,0.9138572,268.97607,591.829,1.0,242.12566,576.95166,0.024508622,292.224,676.26874,0.9747429,329.5265,650.46295,1.0,316.564,673.14844,1.0,333.1836,707.1641,0.97357965,325.9952,753.801,0.7341284,303.47833,791.9129,0.9928492,295.53604,838.0083,0.9101025,294.11108,885.2954,0.7919704,682.5934,926.1854,0.43258756
460,254.27458,585.19476,0.8557053,251.65808,603.6414,0.8962536,269.28262,592.17096,1.0,241.83533,576.8525,0.025814751,293.33328,681.29083,0.87467664,331.6826,650.55774,1.0,319.17426,674.1613,1.0,334.7691,708.695,0.9544246,324.8673,753.08887,0.7443141,303.14362,791.53296,0.98457223,295.19757,837.6393,0.8916411,292.97763,885.4904,0.7460594,855.66034,905.28326,0.38608363
461,254.41963,586.34216,0.8549453,252.00385,604.59924,0.88657373,269.79422,592.0437,1.0,243.55925,582.32764,0.024361439,290.55472,682.7958,0.8474396,331.97037,650.8574,1.0,319.01703,675.20734,1.0,335.6434,710.06647,0.9324984,324.80957,753.56396,0.7261877,302.7483,790.5076,0.9953417,293.0728,834.04486,0.8587252,294.32108,880.97766,0.7053761,964.05634,905.87054,0.4491114
462,254.696,586.5392,0.8702572,251.55002,604.3651,0.8743691,269.301,592.42316,1.0,243.46336,582.44257,0.023620771,290.90396,683.0704,0.83707184,332.6128,651.55865,1.0,318.8555,675.97614,1.0,335.346,710.3141,0.91659707,324.534,753.75696,0.7155892,302.76328,790.1915,0.9927108,293.58682,834.20294,0.87291455,294.5303,880.68713,0.72380483,682.177,926.3507,0.42136714
463,254.3941,587.00507,0.87123096,251.64444,604.7005,0.8856493,269.2092,592.54175,1.0,243.43024,582.1069,0.02704207,290.7829,683.09454,0.8618603,333.95743,651.9172,1.0,319.64777,676.4598,1.0,335.9275,710.93256,0.87686795,324.86264,754.33856,0.71483386,303.64655,790.4843,0.96967614,293.78223,834.2906,0.8792768,294.39767,881.2931,0.7288911,261.76096,902.41815,0.3967552
464,254.2195,587.7222,0.85499555,251.7133,605.40704,0.8643181,269.2264,592.90686,1.0,242.51382,581.94495,0.02544195,290.20914,683.3635,0.8863251,334.41302,651.73376,1.0,319.8131,676.87714,1.0,335.75623,711.10925,0.88845587,324.74625,754.51886,0.71863616,303.19775,789.9692,0.978048,293.57016,832.8776,0.88111955,294.19418,880.61066,0.74172574,262.49878,902.45245,0.40329307
465,255.22139,587.37976,0.8477159,252.3399,605.6582,0.8751123,270.7229,592.65027,1.0,262.18076,583.2802,0.02315505,287.52646,684.5555,0.73644763,336.61627,651.41095,1.0,320.69336,676.8722,1.0,336.98734,710.96375,0.87454665,325.22256,753.64465,0.73260397,303.20636,789.17523,0.98632354,293.0419,833.3965,0.8546299,295.90744,877.9005,0.7313646,262.1085,901.6656,0.4361957
466,256.0562,573.01904,0.7939741,252.48444,590.5092,0.87613225,270.91763,579.16376,0.97998285,284.1863,682.164,0.054069567,290.00824,683.2478,0.57711875,335.7751,649.3781,1.0,319.47818,672.39374,0.97159845,336.40234,706.66003,0.96701443,329.23093,753.0028,0.74175775,308.55896,792.0623,0.9450252,295.40558,834.27594,0.85109633,295.421,880.9517,0.71930295,262.3691,901.7311,0.40674293
467,254.51886,568.52435,0.85832435,248.87282,584.93677,0.82462984,267.59573,575.87695,0.96203786,240.44319,560.2949,0.033222187,286.838,670.7179,0.90435606,328.36615,647.0355,1.0,312.44687,669.3413,0.98168266,329.3411,703.90985,0.92064023,326.00305,751.33777,0.75045353,303.44083,790.71423,0.99730223,293.48672,833.82355,0.88471043,296.02844,881.6458,0.7187099,262.15933,902.1329,0.40577915
468,253.91856,567.3272,0.7691657,247.98218,583.1644,0.71289384,266.2064,572.13464,1.0,244.1343,566.4842,0.0327555,285.44696,678.3437,0.9305249,328.54626,647.41113,1.0,313.29266,672.2733,0.9479469,329.184,708.08734,0.8982298,324.55893,753.5415,0.7494566,302.52002,791.5531,0.980798,293.72534,836.6819,0.91333234,293.49988,884.762,0.73138607,682.50055,926.3497,0.28512794
469,254.79352,569.3792,0.7826204,247.99202,584.4707,0.6984657,266.48563,575.11285,0.9551428,243.24501,566.7182,0.0299166,288.28333,683.72327,0.8448237,328.83954,647.6244,1.0,314.6676,672.35925,0.9633294,329.72385,708.09924,0.942753,322.86774,752.8251,0.8146066,302.04236,791.5842,0.9573033,293.7476,837.9166,0.9312896,292.86343,885.62067,0.73817605,681.5228,926.4821,0.44824806
470,254.76419,571.6329,0.7906831,248.25665,585.07355,0.6771137,266.83096,576.8045,0.9137713,243.86548,567.2644,0.029139081,290.26724,679.2081,0.6544804,332.22107,649.8466,1.0,316.1004,672.8066,0.96619725,328.90704,707.9115,0.9014297,320.56134,752.19025,0.7400253,300.88025,789.7721,1.0,290.81317,833.786,0.90309656,293.90494,879.7619,0.7214892,261.8501,903.7998,0.44251776
471,254.47444,574.2281,0.75857276,248.95346,588.69794,0.7009876,266.5609,578.88385,0.98772675,243.54599,566.706,0.027650628,298.90506,672.6542,0.8296274,334.46182,650.28625,1.0,321.06125,671.3942,1.0,333.45743,705.6769,1.0,323.1795,751.2384,0.865586,300.68875,788.5239,1.0,289.57623,833.244,0.8478697,292.82666,879.3,0.6991396,682.50696,926.0863,0.43126518
472,255.28052,571.6665,0.77349746,248.83028,585.92993,0.69012076,266.84464,577.0873,0.93260145,242.77655,566.1361,0.029048083,289.97964,678.63824,0.8032689,333.35904,651.535,1.0,317.9253,673.65497,1.0,331.49393,709.8694,0.89939994,325.9891,754.006,0.72181803,302.49002,790.4313,0.97334045,291.98566,835.67163,0.9228202,293.86523,884.87756,0.7203041,682.01184,926.3658,0.43987668
473,254.88672,570.28955,0.7373783,249.46823,585.28326,0.65043354,266.36383,575.6162,0.8941935,243.72882,566.8431,0.03089469,290.6676,685.10284,0.8825011,330.9212,649.4581,1.0,318.23056,673.2208,1.0,330.7987,710.37756,0.8696968,325.17075,753.53485,0.8127696,303.30524,791.3018,0.93121684,293.43002,837.0217,0.8984564,294.00104,883.753,0.726258,682.2006,926.31384,0.42933533
474,253.95161,569.9361,0.74959534,249.06644,585.10114,0.62282425,265.85886,574.6886,0.868249,269.54294,719.38055,0.04101657,293.7268,680.11816,0.7077238,331.82492,646.60065,1.0,319.45148,670.9098,1.0,330.7427,705.36334,0.89582944,325.1935,750.98975,0.7425282,303.20572,791.48303,0.9100976,293.53616,835.835,0.90021557,293.883,882.2788,0.73697245,682.0108,926.1794,0.4729784
475,254.45705,571.75476,0.67974627,249.90556,585.2425,0.622196,266.30377,575.9456,0.88069594,260.46243,567.6916,0.031007662,295.6805,672.6335,0.5220826,332.3969,647.66675,1.0,318.45468,668.9347,1.0,327.19113,704.06525,0.92090017,322.75098,749.9083,0.7803059,304.47104,790.0229,0.9328632,293.09677,833.17255,0.8959305,293.67905,881.29584,0.73073536,682.36884,926.1335,0.37865987
476,255.04185,572.09845,0.7375727,249.94304,586.2654,0.6671073,266.49756,576.5186,0.93606615,242.68893,566.45374,0.025770811,296.86667,667.0691,0.82514626,335.10828,646.4133,1.0,321.2086,667.01184,1.0,331.83203,701.9191,0.98195755,323.0247,749.7214,0.87093604,302.49597,788.4744,1.0,292.1463,833.3079,0.87526745,294.00183,880.38525,0.72387445,682.4499,926.0908,0.50276804
477,255.7354,565.559,0.70097136,249.8096,580.8589,0.72525907,268.4971,570.1231,0.9525098,286.45,672.097,0.04225539,295.65707,669.677,0.4859499,334.03326,644.2671,1.0,318.4843,665.69116,1.0,331.41562,699.8099,0.9702949,322.12204,746.9426,0.78588724,303.23383,788.10297,0.98863053,293.16382,832.8255,0.86577666,294.18835,880.09827,0.7136983,261.64896,903.3013,0.41472363
478,255.17715,550.96844,0.80207866,250.03947,568.9604,0.9150745,271.36725,559.4863,0.92737395,278.51733,662.46576,0.10614179,288.10306,663.64355,0.6594028,332.52847,639.03973,1.0,314.27585,658.97754,0.9932188,327.2636,695.59015,0.87585014,320.81592,743.63965,0.7939914,300.3237,785.67474,1.0,294.3426,832.3815,0.8683711,294.50305,878.42474,0.7491522,261.79108,904.28906,0.55550265
479,267.96292,526.46063,1.0,260.45187,546.6734,1.0,285.56967,540.8561,1.0,248.93683,907.0934,0.016113618,267.16504,647.14294,1.0,326.8576,626.62714,1.0,302.9202,644.21826,0.9544392,316.4754,681.6095,1.0,316.44678,730.99115,0.8656706,300.76422,777.37866,1.0,294.30048,825.45306,0.79085755,293.6748,868.83264,0.773502,262.25632,902.582,0.78562635
480,280.62628,510.5902,1.0,271.9634,529.4962,1.0,297.77588,527.0878,1.0,246.12228,895.18616,0.015922315,263.57224,630.92883,0.97805625,319.74655,620.93805,1.0,293.61862,635.47864,1.0,309.75867,677.7134,0.93455064,311.51526,729.01953,0.8038865,300.8,774.5018,0.978716,295.76547,822.4659,0.8787965,290.89206,867.2619,0.8550698,261.8389,902.617,0.80052906
481,299.64264,508.25986,1.0,288.65533,527.0088,1.0,314.5728,527.6038,1.0,260.7604,621.7854,0.15059406,276.43658,629.8431,0.9914781,313.72464,619.64825,1.0,299.9607,631.72565,1.0,316.20352,675.5394,0.8680977,314.38486,730.0282,0.89509153,302.70584,778.6121,0.98939687,303.81412,830.0424,0.8866261,295.72333,875.75,0.8718876,261.7302,904.96985,0.7038505
482,286.3096,506.1935,1.0,273.84058,525.33875,1.0,300.68915,526.42053,1.0,952.83484,907.4002,0.016382867,266.75476,624.8701,1.0,318.32773,621.74146,1.0,293.3854,631.7405,1.0,305.1743,676.1001,0.9099297,310.41403,730.4081,0.90009975,302.14563,779.8381,0.99946606,301.3274,831.6326,0.8889313,298.56195,880.8595,0.86968446,261.07684,911.045,0.79276687
483,312.51382,509.55646,1.0,295.2343,529.24,1.0,321.86093,532.16473,1.0,319.5734,511.7975,0.016870363,272.16037,619.16705,0.99378127,323.31586,623.7002,1.0,296.97952,629.6118,1.0,302.27155,673.7738,0.9171593,305.643,723.5652,0.9972029,301.92996,774.1667,1.0,303.0871,826.19855,0.80214703,298.47504,875.32965,0.8315423,261.6475,909.874,0.7933012
484,324.91586,508.25473,1.0,307.95944,526.9757,1.0,334.6578,531.8504,1.0,250.42625,907.26404,0.017654382,276.8679,608.3566,0.9694845,329.1029,617.6834,0.9845949,301.0862,621.59845,0.99466956,302.4388,665.2132,0.93431896,300.69684,716.16144,0.98090655,296.49442,766.5663,0.9342098,297.76248,819.34924,0.97333354,296.26004,869.80054,0.77893144,262.2359,907.7561,0.7832858
485,327.28946,519.0075,1.0,309.75406,536.2016,1.0,334.93768,541.65314,1.0,331.05008,512.8265,0.0146522615,278.36996,600.18085,0.9571349,331.47952,608.34863,1.0,302.68286,613.05145,0.9520547,301.76993,656.9245,0.9290801,300.94223,707.2623,1.0,300.24045,758.4286,0.98183644,300.70554,813.11725,0.920731,301.7308,870.6708,0.7423359,261.63492,903.73315,0.7582984
486,328.20157,510.18396,1.0,311.96194,527.8198,1.0,336.30856,533.1735,1.0,389.77408,494.3,0.018264854,277.7227,592.28674,0.974333,330.25928,597.7976,1.0,303.0888,605.176,0.98763984,302.0479,649.6175,0.93293244,301.46875,701.6562,0.9747,301.5447,752.528,0.92547977,303.15524,807.93756,0.8833373,303.34308,868.2846,0.7871941,261.7834,902.66003,0.7592767
487,318.84363,515.0851,1.0,301.95453,533.0631,1.0,329.06055,537.46124,1.0,331.5557,512.60626,0.015000567,276.0467,579.37115,1.0,329.19348,587.47516,0.94773775,300.45093,593.5571,0.9844981,301.49057,640.7185,0.9549038,304.09323,691.4413,0.97166485,309.22278,740.20886,0.9480464,319.07324,795.62585,0.8535351,320.3639,882.3587,0.6478588,681.9319,926.06915,0.4993458
488,317.45526,525.9485,1.0,302.38934,542.77094,1.0,329.61127,545.06555,1.0,301.32382,526.3841,0.022292532,276.9202,572.52924,1.0,329.26895,575.6595,0.9188394,302.4718,584.4835,0.8369027,303.48938,630.97986,0.99647343,307.46783,684.3043,1.0,310.06036,734.6709,0.91420263,323.42984,788.7423,0.92685217,321.25378,889.87714,0.6215272,268.9855,938.1656,0.5770791
489,327.0361,511.40933,1.0,309.6528,527.932,1.0,336.45453,528.0305,1.0,297.10867,515.88794,0.20136143,277.74915,563.30927,0.9711662,331.38327,563.239,0.920455,304.71973,574.7897,0.84726465,305.40875,624.72,0.89713055,307.24094,677.8643,0.9599095,303.50854,730.8204,0.89813864,313.77585,785.5363,0.92199594,322.97516,851.15173,0.7252411,275.53333,894.0986,0.9101697
490,317.62134,489.6185,1.0,300.96793,508.10193,1.0,328.30884,510.33377,1.0,252.33476,583.65906,0.026399098,274.8436,552.7618,0.97028434,327.6602,554.5581,0.8815359,300.9887,564.77826,0.88526976,304.0312,613.2213,0.9758773,303.56876,666.93835,0.9571464,298.5224,720.38745,0.9336489,301.26718,777.11957,0.9233135,303.89014,843.25476,0.7594078,262.25143,886.5399,0.55896956
491,305.89066,483.68265,1.0,289.17935,500.36346,1.0,317.75467,504.0182,1.0,318.6821,483.6907,0.019512316,269.12445,542.20233,0.88474774,325.10986,547.51886,1.0,295.24136,558.7232,0.8631952,298.64273,606.49896,0.89140874,298.37155,658.64404,0.9128164,288.0093,711.27246,0.96935564,292.87677,765.8791,0.914386,301.764,846.8842,0.62223953,260.74255,912.76044,0.6217361
492,301.22882,499.53125,1.0,286.20142,514.83453,1.0,316.92798,517.4894,0.98764193,307.37234,490.5794,0.08675577,268.1903,537.9082,0.88480353,323.151,541.5448,1.0,295.19128,550.8975,0.7787389,291.61368,598.266,0.9888865,291.67545,652.20496,0.9244204,283.47763,703.958,0.9081839,283.01688,760.4451,0.9382657,289.3204,822.97705,0.7080683,262.0683,888.8239,0.6695851
